,0,1,2,3,4,5,6,7,8,9
0,0.0719490498304367,0.021772779524326324,0.017018333077430725,0.3719436526298523,0.09759040921926498,0.10130872577428818,0.03889981284737587,0.022086260840296745,0.09246799349784851,0.1649629771709442
1,0.12716904282569885,0.16741743683815002,0.019482450559735298,0.21835105121135712,0.09386810660362244,0.06773173809051514,0.06541245430707932,0.02159588597714901,0.029100244864821434,0.18987157940864563
2,0.20095640420913696,0.15036062896251678,0.024293454363942146,0.07561792433261871,0.21527479588985443,0.07473544031381607,0.085518479347229,0.009612249210476875,0.09034114331007004,0.0732894018292427
3,0.006407995242625475,0.007813947275280952,0.011963551864027977,0.7190009951591492,0.01232560258358717,0.0117793008685112,0.012246206402778625,0.00879696011543274,0.006973195355385542,0.20269227027893066
4,0.05625135079026222,0.105237677693367,0.02687069959938526,0.2799030542373657,0.041898008435964584,0.049679115414619446,0.19266657531261444,0.05940263345837593,0.04321431368589401,0.144876629114151
5,0.016261043027043343,0.09159088879823685,0.010104972869157791,0.8329131007194519,0.008610768243670464,0.009410511702299118,0.00641104020178318,0.010161859914660454,0.008422674611210823,0.006113068200647831
6,0.004515955690294504,0.004731002729386091,0.005459569860249758,0.4798617362976074,0.005571275949478149,0.0038569378666579723,0.005916486494243145,0.0030116031412035227,0.0021861677523702383,0.48488929867744446
7,0.02687925659120083,0.05562670901417732,0.14603562653064728,0.00796095747500658,0.0966455414891243,0.13606050610542297,0.14555108547210693,0.0810701921582222,0.15117007493972778,0.15300004184246063
8,0.0694558322429657,0.08662325888872147,0.075403593480587,0.05945521965622902,0.11502055078744888,0.12832847237586975,0.10188856720924377,0.07466352730989456,0.1418769210577011,0.1472841054201126
9,0.052219558507204056,0.10362371057271957,0.11107020080089569,0.18389925360679626,0.08959852904081345,0.10636255890130997,0.022493567317724228,0.03196238353848457,0.13940268754959106,0.15936757624149323
10,0.026441898196935654,0.10147378593683243,0.034606460481882095,0.02971523441374302,0.160751074552536,0.12794184684753418,0.15962699055671692,0.06625131517648697,0.14730702340602875,0.14588430523872375
11,0.16939911246299744,0.1640848070383072,0.1011013612151146,0.03285950794816017,0.08354717493057251,0.08761529624462128,0.06498310714960098,0.10685644298791885,0.03362435847520828,0.1559288054704666
12,0.13665927946567535,0.12638767063617706,0.10349168628454208,0.06351746618747711,0.08332276344299316,0.10398928821086884,0.1284259706735611,0.08167470246553421,0.014849847182631493,0.1576814204454422
13,0.13611729443073273,0.13990791141986847,0.0933489128947258,0.027381928637623787,0.07054179906845093,0.13003186881542206,0.1578654944896698,0.08104152977466583,0.007918674498796463,0.155844584107399
14,0.05326194688677788,0.014419149607419968,0.16895560920238495,0.011481369845569134,0.18801602721214294,0.17191870510578156,0.006210060324519873,0.02052762359380722,0.17561814188957214,0.1895913928747177
15,0.006983759813010693,0.042078353464603424,0.010745303705334663,0.0356317013502121,0.026391353458166122,0.005662025883793831,0.006221178453415632,0.005644063465297222,0.009594874456524849,0.8510473966598511
16,0.04505565017461777,0.08581826835870743,0.022207455709576607,0.1503879278898239,0.1044594794511795,0.13908013701438904,0.08762867003679276,0.034788791090250015,0.15182027220726013,0.1787533015012741
17,0.019747085869312286,0.0760793387889862,0.06336202472448349,0.19358021020889282,0.0893687829375267,0.1519353985786438,0.09437750279903412,0.04282400757074356,0.1319158375263214,0.13680985569953918
18,0.1341334879398346,0.13876104354858398,0.10775358974933624,0.16424085199832916,0.07876240462064743,0.05115538462996483,0.11132586747407913,0.049461837857961655,0.14448043704032898,0.019925041124224663
19,0.09852252155542374,0.12821267545223236,0.07644572854042053,0.019687186926603317,0.061770226806402206,0.1049274131655693,0.1423875242471695,0.1265207827091217,0.09164509922266006,0.1498808115720749
20,0.09735631197690964,0.11807277053594589,0.04950203001499176,0.024163883179426193,0.0831514224410057,0.10457064211368561,0.1393383890390396,0.11151657998561859,0.11436694860458374,0.15796102583408356
21,0.031881511211395264,0.0743442177772522,0.010201957076787949,0.04187805950641632,0.07221297919750214,0.09820293635129929,0.2085769921541214,0.1133168637752533,0.06629510223865509,0.2830893397331238
22,0.10303197056055069,0.12983445823192596,0.05717011168599129,0.01815078780055046,0.11406078934669495,0.10196889936923981,0.1369141936302185,0.1166585236787796,0.0952630341053009,0.12694719433784485
23,0.1348148137331009,0.1137615218758583,0.04838605225086212,0.007732410449534655,0.10516121238470078,0.10608254373073578,0.14557546377182007,0.0737442672252655,0.12892167270183563,0.13582000136375427
24,0.10430287569761276,0.0463189035654068,0.03494122996926308,0.028061989694833755,0.1227523609995842,0.09436129778623581,0.15493805706501007,0.05821513757109642,0.1686355471611023,0.18747268617153168
25,0.008939744904637337,0.008828810416162014,0.008922946639358997,0.9254813194274902,0.008150480687618256,0.004990039858967066,0.0073645696975290775,0.006630960386246443,0.003964623436331749,0.016726456582546234
26,0.09888868778944016,0.09447747468948364,0.019363803789019585,0.006508888676762581,0.12576746940612793,0.12071108818054199,0.12926402688026428,0.07432734966278076,0.1331348717212677,0.19755639135837555
27,0.1347419172525406,0.05363472178578377,0.04488609358668327,0.0054666283540427685,0.12100841104984283,0.13881607353687286,0.14741966128349304,0.07658232748508453,0.11884639412164688,0.15859778225421906
28,0.11295947432518005,0.12055452913045883,0.038829922676086426,0.0010145853739231825,0.11211135983467102,0.1474665403366089,0.14595986902713776,0.14616839587688446,0.15014564990997314,0.02478967048227787
29,0.030484570190310478,0.11451812833547592,0.03682326152920723,0.018871307373046875,0.13378238677978516,0.15508440136909485,0.11469350010156631,0.05472637340426445,0.15092946588993073,0.19008666276931763
30,0.1006380170583725,0.04101802036166191,0.01785357855260372,0.35205331444740295,0.026808688417077065,0.04653055593371391,0.04030131548643112,0.051971349865198135,0.0708932876586914,0.2519317865371704
31,0.018352046608924866,0.022657163441181183,0.06408153474330902,0.1417405903339386,0.08685702085494995,0.0881785973906517,0.1458275318145752,0.07155890762805939,0.1656741052865982,0.19507254660129547
32,0.03853271156549454,0.07510369271039963,0.04199041426181793,0.03510871157050133,0.14082187414169312,0.1647310107946396,0.07499855756759644,0.06578174233436584,0.1728125661611557,0.19011875987052917
33,0.11612065881490707,0.10837190598249435,0.0739399716258049,0.10743972659111023,0.14791753888130188,0.03748438134789467,0.0746142566204071,0.06472476571798325,0.14241309463977814,0.12697365880012512
34,0.10853433609008789,0.11326383054256439,0.017069701105356216,0.02240903116762638,0.08633383363485336,0.06326324492692947,0.16749556362628937,0.16231472790241241,0.11463838815689087,0.14467744529247284
35,0.057462308555841446,0.10850965231657028,0.06093135103583336,0.018371233716607094,0.1607077270746231,0.1251152902841568,0.03626826032996178,0.019984526559710503,0.17373086512088776,0.238918736577034
36,0.11397495120763779,0.09951086342334747,0.053188636898994446,0.09344998002052307,0.1374339461326599,0.1368297040462494,0.10973381251096725,0.013480338267982006,0.04565034061670303,0.19674748182296753
37,0.10259979963302612,0.07478740066289902,0.0358002670109272,0.005253538955003023,0.1309518814086914,0.1350201815366745,0.17496748268604279,0.07587100565433502,0.08855348825454712,0.1761949211359024
38,0.14725467562675476,0.12469326704740524,0.026789305731654167,0.06675682216882706,0.14146094024181366,0.08885516226291656,0.035507719963788986,0.0962485745549202,0.12277695536613464,0.14965657889842987
39,0.0032606630120426416,0.022002147510647774,0.008529869839549065,0.004575423430651426,0.018116420134902,0.004484167788177729,0.0044184597209095955,0.005297075491398573,0.006919217761605978,0.9223966002464294
40,0.03419902175664902,0.15091389417648315,0.028328528627753258,0.059689316898584366,0.12469501793384552,0.13441482186317444,0.09273794293403625,0.06941381841897964,0.12280423939228058,0.18280340731143951
41,0.08955950289964676,0.04846372455358505,0.04491177201271057,0.12002349644899368,0.09444449096918106,0.12639479339122772,0.1218932494521141,0.04630321264266968,0.15769268572330475,0.15031307935714722
42,0.04356878623366356,0.00550431665033102,0.057817477732896805,0.673324704170227,0.0820799469947815,0.02591978758573532,0.031122365966439247,0.01131673064082861,0.06806862354278564,0.0012772578047588468
